"cell","x1","y1","z1","Xnorm","Ynorm","Znorm"
"x_01926",12.4446,-2.67853,-6.36045,0.286119565837222,-0.562183514182372,-0.23242404106703
"x_01927",-15.519,1.5982,-0.912657,-0.363070444052597,-0.462896927655741,-0.105950597320599
"x_01928",-5.43724,7.45673,-4.74809,-0.129016964739963,-0.326888003603051,-0.194992236709009
"x_01929",0.249082,7.80001,2.69985,0.00299405799733458,-0.318918573823088,-0.0220843048884003
"x_01930",6.91576,6.988,-2.39199,0.157764572407219,-0.337769822586861,-0.140294108345658
"x_01931",-10.5252,5.75718,11.451,-0.247136691910964,-0.366343970692705,0.181078347811799
"x_01932",0.51124,7.00393,5.59159,0.00908019692839836,-0.337399999071379,0.0450489940859372
"x_01933",-9.66732,1.44182,22.1798,-0.227220546433119,-0.466527373440496,0.43015320863465
"x_01934",10.6159,-5.55916,-0.585591,0.24366531205425,-0.629058888532917,-0.0983575842688241
"x_01935",8.99874,5.8347,-5.80576,0.206122073115293,-0.364544302210584,-0.219546614462952
"x_01936",-8.84659,-5.97547,7.26974,-0.208166858180645,-0.638723749030751,0.0840081486689165
"x_01937",4.2259,6.08176,9.59985,0.0953180261827617,-0.35880867146764,0.138102905207573
"x_01938",-6.80491,-6.61662,-8.76098,-0.160768159179377,-0.653608391023945,-0.288153635770173
"x_01939",-7.52908,-5.93672,-11.5087,-0.177580155112015,-0.637824146945067,-0.351943433005667
"x_01940",7.97444,6.46985,-3.67092,0.182342397854234,-0.349798953443561,-0.169985155970012
"x_01941",21.0734,-0.978936,10.9782,0.486441797500429,-0.52272652560906,0.17010204158957
"x_01942",-16.5211,-1.34061,18.2288,-0.386334734376826,-0.531122981989386,0.338428619201434
"x_01943",1.39324,8.41189,-0.150919,0.0295563011754488,-0.30471345061823,-0.0882664400678332
"x_01944",-4.9046,-6.69244,6.19451,-0.116651440742062,-0.655368593091985,0.0590461060730479
"x_01945",0.728512,8.03073,1.93835,0.0141242832344813,-0.313562284966082,-0.039762936843195
"x_01946",8.90279,-6.06425,-1.80645,0.203894542273451,-0.64078482446732,-0.126700482403688
"x_01947",-15.722,4.27802,13.0345,-0.367783198204696,-0.400683465429743,0.21784015175194
"x_01948",-3.15092,7.29552,-12.5737,-0.0759388165969739,-0.330630580434873,-0.376667980650915
"x_01949",13.3134,5.13534,3.1993,0.306289224986697,-0.380780320653007,-0.0104893045865984
"x_01950",19.8705,-0.980435,13.8511,0.458515827207031,-0.522761325700065,0.236797959833733
"x_01951",14.3652,-4.1545,1.52112,0.33070732753437,-0.596448951354162,-0.0494491556357085
"x_01952",1.09792,6.35233,8.25923,0.0227002885833412,-0.352527243433485,0.10697969106281
"x_01953",1.4324,8.60464,-1.56573,0.0304654216315877,-0.300238655727505,-0.121112038169731
"x_01954",3.61262,5.78052,10.7075,0.0810804012251301,-0.365802120042902,0.163817595535515
"x_01955",8.82134,-0.879934,22.2262,0.202003636728188,-0.520428140946172,0.431230409583701
"x_01956",5.34234,7.14483,-10.5711,0.121236781087044,-0.334128929810143,-0.33017654486277
"x_01957",0.0574772,-8.69691,-9.42321,-0.00145415045962149,-0.701903441935619,-0.303527661297978
"x_01958",-3.09612,7.85902,-1.70752,-0.0746666051312841,-0.317548624943702,-0.124403769259515
"x_01959",9.2152,5.97479,-3.46383,0.211147308404767,-0.361292037534881,-0.16517745026874
"x_01960",5.30727,-2.59044,21.0093,0.120422612180078,-0.560138457466813,0.402979421762573
"x_01961",-8.18256,-5.55987,-11.1407,-0.192751044684989,-0.629075371564681,-0.343400115133881
"x_01962",-4.48011,7.53578,-1.26825,-0.106796677145882,-0.325052815348256,-0.114205880016202
"x_01963",-2.11378,7.00953,6.18627,-0.0518610538319105,-0.337269992060286,0.0588548100424406
"x_01964",12.3199,-3.29538,18.1886,0.283224588286647,-0.576504018609575,0.337495354586093
"x_01965",2.17567,7.48804,3.40325,0.0477208343342013,-0.326161125117819,-0.00575449567368913
"x_01966",19.6483,3.18846,9.42799,0.453357334731187,-0.425978186680782,0.134113082899298
"x_01967",10.0544,-5.30032,-3.07648,0.230629787638469,-0.623049778755926,-0.156184911742556
"x_01968",1.0436,-6.9972,-14.596,0.0214392205757451,-0.662443760359934,-0.423616762531652
"x_01969",14.5876,-4.22823,2.44444,0.335870463117754,-0.59816063294842,-0.0280137853710978
"x_01970",-18.3189,3.69707,9.12233,-0.42807162804502,-0.414170532053693,0.127017021647424
"x_01971",19.332,1.31226,14.8192,0.446014260158237,-0.469535178504269,0.259272921876329
"x_01972",3.38372,-7.83976,-0.51555,0.0757663646467289,-0.682004243800291,-0.0967315447931238
"x_01973",4.02314,4.94942,14.9091,0.0906108437597096,-0.385096553421274,0.261359998715115
"x_01974",-1.4247,-8.56085,-3.41667,-0.0358636911169927,-0.698744735876828,-0.164082605511041
"x_01975",-5.25363,-6.05768,-15.2732,-0.124754359863771,-0.640632298384663,-0.439338324658752
"x_01976",-12.7814,5.29827,11.4925,-0.299515588058578,-0.376997813096349,0.182041792626144
"x_01977",-11.1457,4.36515,-2.92093,-0.261541933050754,-0.398660695630371,-0.152573734854088
"x_01978",4.68526,-7.578,-3.03898,0.105982315578368,-0.675927344653229,-0.155314329078991
"x_01979",2.30713,-4.38395,15.2065,0.050772748919595,-0.601775756478296,0.268264299625629
"x_01980",6.28566,6.9767,-4.12061,0.143136462105556,-0.338032158162815,-0.180424951116108
"x_01981",5.21996,7.53422,-3.52476,0.118395663583922,-0.325089031587061,-0.166591972980501
"x_01982",13.6832,-4.71006,3.49738,0.314874330826334,-0.609346575476035,-0.00356921711045231
"x_01983",19.0999,-2.81352,4.69149,0.440625933859211,-0.565317379615829,0.024152688606606
"x_01984",-0.397389,-8.18628,-12.295,-0.0120141138719341,-0.690048891922386,-0.370197810295299
"x_01985",20.2149,1.07669,13.3559,0.466511258389213,-0.475004062719097,0.225301625567135
"x_01986",13.8068,-4.84966,5.63506,0.317743771285444,-0.612587464538266,0.0460581735095418
"x_01987",-7.90779,-6.28456,5.76783,-0.186372111392515,-0.64589943957692,0.0491405004493161
"x_01988",5.33613,-5.13024,13.7828,0.121092612597958,-0.619101280104749,0.23521233860916
"x_01989",2.55018,-4.62894,14.5537,0.0564152853563814,-0.607463331058211,0.253109196618288
"x_01990",-9.73808,-5.62335,10.9117,-0.228863277880422,-0.630549093897564,0.168558208332848
"x_01991",-10.9077,-5.56592,9.15818,-0.256016635079328,-0.629215825567736,0.127849298673792
"x_01992",14.113,-3.10219,-2.23666,0.324852368927674,-0.572019008882265,-0.136688038875483
"x_01993",4.00033,1.59083,22.7542,0.0900812973448851,-0.463068026168554,0.443488213486698
"x_01994",-13.2233,-0.464512,-5.30602,-0.309774534166028,-0.510783895845812,-0.207944881655219
"x_01995",16.6697,1.66505,17.8337,0.384207534152656,-0.461344968960826,0.329256160258113
"x_01996",-12.3098,-5.16978,6.62112,-0.288567140481583,-0.620019222465211,0.0689500866091411
"x_01997",3.06365,6.84509,6.03582,0.0683357674966683,-0.341087555078863,0.0553620323962175
"x_01998",2.01694,7.70199,2.64841,0.0440358320358631,-0.321194160827959,-0.0232785121474347
"x_01999",-9.66816,-5.85623,6.32018,-0.227240047484782,-0.635955528315991,0.0619636026951872
"x_02000",0.936293,-5.92669,-15.6614,0.0189480308723003,-0.637591295101986,-0.448350596391978
"x_02001",12.0505,4.75926,14.8907,0.276970322431595,-0.389511220069368,0.260932832821526
"x_02002",-9.27752,-4.98743,-10.26,-0.218171129839581,-0.615785869166516,-0.322954191085835
"x_02003",2.04202,-7.6461,3.08916,0.0446180777212554,-0.677508322770264,-0.0130462639083332
"x_02004",2.57471,-8.2874,-7.11356,0.0569847624960415,-0.692396447094111,-0.249907894660563
"x_02005",18.4776,3.88173,8.71872,0.42617890475157,-0.409883550862922,0.117646998478317
"x_02006",-3.38983,4.13683,18.4929,-0.0814852407077027,-0.40396126719691,0.344559842706702
"x_02007",5.54224,-3.07215,19.8581,0.125877567072288,-0.571321614129905,0.37625369476801
"x_02008",0.517336,-2.16147,21.856,0.0092217188461875,-0.55017968826176,0.422636017528987
"x_02009",-15.965,3.85056,14.4319,-0.373424573864598,-0.410607179172877,0.250281544127029
"x_02010",-2.22759,7.21301,4.9759,-0.0545032141769863,-0.332546094450094,0.0307554196824604
"x_02011",-0.594128,-8.78084,-8.87147,-0.0165815155425242,-0.703851922014366,-0.290718720530101
"x_02012",4.28997,6.549,7.6636,0.0968054456828848,-0.347961443634996,0.0931518203454962
"x_02013",-17.8004,2.89207,2.86112,-0.416034371750127,-0.432859039898223,-0.0183403351243166
"x_02014",-8.80325,-0.420196,-15.6336,-0.207160696776941,-0.509755076077317,-0.447705204444055
"x_02015",13.4428,-1.4138,-6.28554,0.309293315564439,-0.532822127193288,-0.230684965138292
"x_02016",-7.22359,6.68807,5.39274,-0.170488040501549,-0.344732858807743,0.0404325844152728
"x_02017",-5.28517,-7.69194,-4.74569,-0.125486577922674,-0.678572523018206,-0.194936519418541
"x_02018",-3.94188,7.52306,-8.87021,-0.0943013782922653,-0.325348116987738,-0.290689468952605
"x_02019",1.96724,-7.15708,5.6211,0.0428820198124182,-0.666155460526621,0.0457340846033187
"x_02020",7.1639,-5.54153,-11.67,0.163525275930873,-0.628649598603353,-0.355688099235881
"x_02021",-0.802882,-8.44833,-2.30954,-0.0214278518985205,-0.696132523575379,-0.1383799872627
"x_02022",-8.23666,-5.8056,-8.51554,-0.194007005274292,-0.63478012564249,-0.282455614198295
"x_02023",-6.17228,7.14041,0.874957,-0.146081313567346,-0.334231542486756,-0.0644501771193671
"x_02024",6.93114,1.61922,22.2379,0.158121627376969,-0.462408937053391,0.431502031374734
"x_02025",-7.11244,-6.54164,-5.37996,-0.167907633486742,-0.651867690007568,-0.209661438512392
"x_02026",-11.8554,-4.48219,14.881,-0.278018000152944,-0.604056450901459,0.260707642105884
"x_02027",-6.8375,-6.08704,-13.1005,-0.16152475355286,-0.64131390657139,-0.388897925908677
"x_02028",12.2337,-4.90522,1.98584,0.281223408937332,-0.613877319812604,-0.0386604309580562
"x_02029",3.06322,8.08272,-7.1909,0.0683257848154594,-0.312355309161315,-0.2517033843459
"x_02030",0.325966,-8.53169,-2.69562,0.00477896139748223,-0.698067770797639,-0.147343042056012
"x_02031",-9.76868,-4.35924,-12.9547,-0.229573673333891,-0.601202100541851,-0.385513100512736
"x_02032",14.3047,-3.80702,0.319631,0.329302787503819,-0.58838201631588,-0.0773423688054187
"x_02033",1.40803,-6.82344,7.34854,0.0298996589779589,-0.658409828530039,0.0858375330392879
"x_02034",14.79,4.24056,14.6565,0.340569287947235,-0.4015531194718,0.255495753893341
"x_02035",11.6096,-3.5324,17.7897,0.266734591861839,-0.58200656535406,0.32823467659953
"x_02036",19.4792,3.29488,6.15147,0.449431587306951,-0.423507589159273,0.0580469093306522
"x_02037",15.1263,-4.47129,9.20186,0.348376673274087,-0.603803401540583,0.128863353360312
"x_02038",14.0922,4.86102,2.83902,0.324369485743617,-0.387148806953518,-0.0188533985073776
"x_02039",4.05832,4.71243,15.7676,0.0914275663758221,-0.390598403699628,0.281290537826332
"x_02040",-5.09641,-7.55206,-10.2889,-0.121104413027353,-0.675325133605419,-0.323625120125222
"x_02041",5.83963,-5.21929,13.6696,0.132781635827425,-0.621168623736494,0.232584339742078
"x_02042",2.26082,-8.12114,-1.94412,0.0496976373689364,-0.688536631796929,-0.129896565478168
"x_02043",-7.9225,-6.02902,-7.7323,-0.186713611952009,-0.639966941074322,-0.26427227645401
"x_02044",-9.82458,-4.50589,-10.6241,-0.230871421891045,-0.604606659144832,-0.331406968360609
"x_02045",6.29869,-7.17315,-0.535651,0.143438960561723,-0.666528534217381,-0.0971982003163323
"x_02046",4.3899,7.67404,-5.07087,0.099125374364753,-0.321843035106536,-0.202485747966223
"x_02047",9.54538,-5.89551,8.73743,0.218812614640925,-0.636867434636654,0.118081361188592
"x_02048",-4.57353,6.8485,6.78244,-0.108965472677355,-0.341008390095323,0.0726952171501096
"x_02049",0.385323,6.69357,7.0031,0.00615696606844841,-0.34460517335042,0.0778179576979034
"x_02050",-10.3214,-4.72531,15.0376,-0.242405365328709,-0.609700612425884,0.264343195308932
"x_02051",-9.93613,-5.76563,5.41369,-0.23346111512093,-0.633852200600818,0.0409189499299845
"x_02052",-6.39279,-6.73498,-11.1383,-0.151200571784486,-0.656356182065533,-0.343344397843413
"x_02053",12.5946,3.18323,-5.81518,0.289601896491482,-0.426099603942927,-0.21976530482804
"x_02054",-6.48542,-5.48837,12.4951,-0.15335102704118,-0.627415460619483,0.20531769071922
"x_02055",15.7933,2.50822,17.9564,0.363861436916698,-0.441770324042475,0.332104706733298
"x_02056",-10.8544,-2.96228,19.7759,-0.254779246920181,-0.568770923003348,0.374345377569475
"x_02057",3.22256,5.85137,10.5511,0.0720249485917916,-0.364157299197207,0.160186685440007
"x_02058",6.78123,2.89899,20.9823,0.154641386121101,-0.432698388377373,0.402352602244806
"x_02059",12.724,4.87345,12.9114,0.292605987069224,-0.386860237819968,0.214982319061677
"x_02060",-16.0688,4.62973,10.4114,-0.375834346677346,-0.39251832866701,0.156943474824006
"x_02061",-18.7982,-3.11124,11.3798,-0.439198835262266,-0.572229109498405,0.17942540152791
"x_02062",-1.38647,-8.67099,-4.34803,-0.0349761611109102,-0.701301695198562,-0.18570462869872
"x_02063",4.62095,-7.55197,0.954308,0.104489324349199,-0.675323044207027,-0.0626080009877257
"x_02064",-4.28547,5.59142,-15.5619,-0.102278004888914,-0.37019217822104,-0.446040650391319
"x_02065",-3.12738,-7.93873,-0.492167,-0.075392322839632,-0.684301885565972,-0.0961886958752
"x_02066",-0.0467052,8.50449,-3.81349,-0.0038728008939842,-0.302563691827666,-0.173294995179198
"x_02067",21.5114,0.511,6.19099,0.496610203010869,-0.48813686023782,0.0589643873803613
"x_02068",-5.74671,-2.94279,-16.0104,-0.136201477190456,-0.568318452173671,-0.456452819047557
"x_02069",-13.5311,3.12402,18.5853,-0.316920276668571,-0.427474195929852,0.346704958389726
"x_02070",1.61321,7.41187,3.77967,0.034663023002233,-0.327929452624052,0.00298429702548858
"x_02071",0.175899,-8.78722,-4.94316,0.00129507530219638,-0.70400003714486,-0.199520891647186
"x_02072",-0.258155,8.31806,-8.97838,-0.00878172169649891,-0.306891764520158,-0.293200693665081
"x_02073",-7.78649,6.52325,6.52511,-0.183556066670103,-0.348559243730644,0.0667211628350376
"x_02074",10.8171,3.69737,18.8625,0.248336278238498,-0.414163567392384,0.353140305438799
"x_02075",12.5339,-4.35628,14.6024,0.288192713353391,-0.601133382550273,0.254239793304038
"x_02076",1.2897,-8.20614,-0.846901,0.0271525644025014,-0.69050995250101,-0.104424036423922
"x_02077",-12.1847,-3.64407,17.5949,-0.28566287671593,-0.584599044448468,0.32371228985653
"x_02078",12.6982,-5.1672,4.26325,0.292007026196691,-0.619959326377958,0.0142108667440698
"x_02079",-7.29582,6.56015,8.61153,-0.172164898789264,-0.347702590389696,0.115158524992783
"x_02080",-3.58715,8.12589,-4.38585,-0.0860661306056936,-0.311353094399019,-0.186582640334348
"x_02081",-7.8115,6.13329,-5.94433,-0.184136687267857,-0.357612374810213,-0.222763591521358
"x_02082",2.64678,7.58937,-11.2229,0.0586579062977251,-0.323808694683178,-0.345308432332416
"x_02083",13.7841,1.94346,20.1446,0.317216778579766,-0.454881531111142,0.382904946317647
"x_02084",-12.2996,-5.30631,10.1059,-0.288330341997094,-0.623188839826719,0.149851128058162
"x_02085",21.2812,0.233192,4.92589,0.491265986233464,-0.494586322333812,0.0295944106423301
"x_02086",4.10267,-5.30187,12.8702,0.0924571754725984,-0.623085762839353,0.21402583890864
"x_02087",-4.30561,6.64408,9.16936,-0.102745565818093,-0.345754110310949,0.128108848385223
"x_02088",17.9387,3.89082,5.6445,0.413668051487698,-0.409672521625273,0.0462773281853833
"x_02089",-9.4625,6.06342,10.0779,-0.222465540002415,-0.359234444428967,0.1492010930027
"x_02090",2.55362,4.93029,14.9653,0.0564951468060525,-0.38554066665738,0.262664711933578
"x_02091",-3.36285,7.88595,-2.17354,-0.0808588855006898,-0.316923430513574,-0.13522267413617
"x_02092",-2.96209,6.85553,6.92903,-0.0715550266140141,-0.340845184865327,0.0760983828208297
"x_02093",-9.35315,6.176,8.63581,-0.219926920955459,-0.356620839195257,0.115722198248019
"x_02094",8.53987,-5.41608,13.0259,0.195469159333157,-0.625737209399507,0.217640498127762
"x_02095",10.308,-5.89431,4.31041,0.236517247997938,-0.636839575991419,0.0153057115017693
"x_02096",4.75662,7.64262,-3.9611,0.107638976348288,-0.322572467300915,-0.176721840698367
"x_02097",-1.83668,-4.37897,15.2081,-0.045428028336607,-0.601660143100574,0.268301444485941
"x_02098",6.32055,7.01936,-9.25181,0.143946452215737,-0.337041783324744,-0.299548518137043
"x_02099",7.11361,-6.95088,2.4674,0.162357766540188,-0.661368416653898,-0.027480756625619
"x_02100",9.40279,-3.37121,18.6946,0.215502311120985,-0.578264452832992,0.349242416659797
"x_02101",-9.40834,4.99061,15.2114,-0.22120818648085,-0.384140305423614,0.268378055760335
"x_02102",-2.64923,-8.53833,-5.33613,-0.064291813490735,-0.698221921967935,-0.208643901495217
"x_02103",-12.5252,0.11524,-9.48853,-0.293567767301101,-0.49732464143602,-0.30504410022022
"x_02104",20.5604,-1.26525,4.01598,0.474532226662859,-0.529373459068685,0.00847036073821023
"x_02105",0.993688,-3.32842,18.4798,0.0202804866583088,-0.57727105997502,0.344255719162897
"x_02106",-9.85488,3.94253,-12.6238,-0.231574852683206,-0.408472046171061,-0.377831079089438
"x_02107",-10.6513,-5.63078,7.44665,-0.250064171214312,-0.630721585342638,0.0881152094425511
"x_02108",2.35497,-4.13395,16.0211,0.0518833802429271,-0.595971872054529,0.287175676632032
"x_02109",-4.86964,6.77751,-11.8397,-0.115839825544242,-0.342656461116296,-0.359627775982734
"x_02110",12.6339,5.0476,1.07251,0.290514267122898,-0.382817251930372,-0.0598638780010932
"x_02111",0.893834,-6.19848,9.9938,0.0179623223573054,-0.643901046092129,0.147248666282545
"x_02112",9.64741,-6.09894,6.36711,0.221181295951953,-0.641590171469961,0.0630531078792168
"x_02113",5.32274,-7.39691,0.307512,0.120781756548221,-0.67172324293203,-0.0776237179067453
"x_02114",19.8377,3.13362,8.22194,0.457754357570633,-0.427251326767979,0.106113983662161
"x_02115",-3.47932,-7.59765,-12.868,-0.0835627991760344,-0.676383529968938,-0.383500313394573
"x_02116",14.252,4.41661,14.4492,0.328079328667289,-0.397466024060583,0.250683172929153
"x_02117",-2.95316,-3.22261,19.7174,-0.0713477118623971,-0.574814623931505,0.372987268614314
"x_02118",18.8453,-2.18416,14.0132,0.434715257962047,-0.550706448812061,0.240561198494103
"x_02119",-1.53153,8.26019,-2.35023,-0.0383438070089568,-0.308235247686572,-0.139324627491512
"x_02120",-3.3187,-8.36937,-6.00833,-0.0798339195114525,-0.694299424718976,-0.224249385933842
"x_02121",7.35298,-4.96821,14.6578,0.167914869798257,-0.615339666532017,0.255525934092345
"x_02122",-15.7231,-3.74279,3.78201,-0.367808735296161,-0.586890882329726,0.00303862138369504
"x_02123",-1.48389,4.65948,16.9581,-0.0372378187931638,-0.391827666420582,0.308928635452311
"x_02124",1.78373,6.70722,6.93372,0.0386217364899961,-0.344288281260882,0.0762072636926196
"x_02125",-0.963288,-3.79776,17.2917,-0.0251517634380357,-0.588167040436824,0.316673338827386
"x_02126",-8.43409,6.43232,6.04855,-0.198590448881429,-0.350670232573257,0.0556575661910757
"x_02127",3.08494,-7.9158,0.149348,0.0688300262941963,-0.683769553286624,-0.0812955802107481
"x_02128",-11.5385,-4.56556,-0.484306,-0.270660996257377,-0.605991930279097,-0.0960061985333791
"x_02129",6.9774,3.3651,20.2122,0.159195578150743,-0.421877394102325,0.384474316665833
"x_02130",-7.03955,-2.43085,21.3261,-0.166215452944148,-0.556433489806057,0.41033410410437
"x_02131",-20.6474,-0.407329,12.7559,-0.482129007567987,-0.509456361753795,0.211372302950094
"x_02132",2.66232,-7.27717,5.1705,0.0590186757535064,-0.668943414448422,0.0352731633179208
